#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1189406	1190101	+	focC	1-696/696	===============	0/0	100.00	100.00	vfdb	WP_000975445	(focC) F1C periplasmic chaperone [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1190171	1192801	+	focD	1-2631/2631	===============	0/0	100.00	100.00	vfdb	WP_001443207	(focD) F1C fimbrial usher [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1192814	1193341	+	focF	1-528/528	===============	0/0	100.00	100.00	vfdb	WP_000237770	(focF) F1C minor fimbrial subunit F precursor [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1193363	1193866	+	focG	1-504/504	===============	0/0	100.00	100.00	vfdb	WP_000767894	(focG) F1C minor fimbrial subunit protein G presursor [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1193859	1194827	+	focH	1-969/969	===============	0/0	100.00	100.00	vfdb	WP_001234179	(focH) F1C Putative fimbrial adhesin precursor [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1195131	1195871	+	sfaY	1-741/741	===============	0/0	100.00	100.00	vfdb	WP_000012016	(sfaY) transcriptional regulator SfaY [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1196018	1196569	+	sfaX	1-552/552	===============	0/0	100.00	100.00	vfdb	WP_001445604	(sfaX) HTH-type transcriptional regulator SfaX [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1198162	1200339	+	iroN	1-2178/2178	===============	0/0	100.00	100.00	vfdb	WP_001222189	(iroN) salmochelin receptor IroN [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1200384	1201340	-	iroE	1-957/957	===============	0/0	100.00	100.00	vfdb	WP_000271272	(iroE) esterase [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1201425	1202654	-	iroD	1-1230/1230	===============	0/0	100.00	100.00	vfdb	WP_000933673	(iroD) esterase [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1202758	1206417	-	iroC	1-3660/3660	===============	0/0	100.00	100.00	vfdb	WP_001111200	(iroC) ATP binding cassette transporter [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1206557	1207672	-	iroB	1-1116/1116	===============	0/0	100.00	100.00	vfdb	WP_001221122	(iroB) glucosyltransferase IroB [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1244350	1245183	-	cgsG	1-834/834	===============	0/0	100.00	98.20	vfdb	WP_001189322	(cgsG) curli production assembly/transport protein CsgG [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1245210	1245626	-	cgsF	1-417/417	===============	0/0	100.00	99.04	vfdb	WP_001264082	(cgsF) curli production assembly/transport protein CsgF [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1245651	1246040	-	cgsE	1-390/390	===============	0/0	100.00	98.97	vfdb	WP_000833288	(cgsE) curli production assembly/transport protein CsgE [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1246045	1246695	-	cgsD	1-651/651	===============	0/0	100.00	99.69	vfdb	WP_000481500	(cgsD) transcriptional regulator CsgD [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1247448	1247903	+	csgB	1-456/456	===============	0/0	100.00	99.56	vfdb	WP_000791650	(csgB) curlin minor subunit CsgB [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1247944	1248402	+	csgA	1-459/459	===============	0/0	100.00	98.47	vfdb	WP_000771429	(csgA) curlin major subunit CsgA [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	1248461	1248793	+	csgC	1-333/333	===============	0/0	100.00	99.70	vfdb	WP_000992818	(csgC) curli assembly protein CsgC [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2202763	2203686	+	tcpC	1-924/924	===============	0/0	100.00	100.00	vfdb	WP_000562556	(tcpC) Tir domain containing protein TcpC [TcpC (VF0413) - Immune modulation (VFC0258)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2219615	2220919	-	ybtS	1-1305/1305	===============	0/0	100.00	99.85	vfdb	WP_000703040	(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2220947	2222227	-	ybtX	1-1281/1281	===============	0/0	100.00	99.69	vfdb	WP_001286280	(ybtX) putative signal transducer [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2222220	2224022	-	ybtQ	1-1803/1803	===============	0/0	100.00	99.67	vfdb	WP_002212761	(ybtQ) yersiniabactin ABC transporter ATP-binding/permease protein YbtQ [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2224009	2225721	-	ybtP	1-1713/1713	===============	0/0	100.00	99.77	vfdb	WP_001327262	(ybtP) yersiniabactin ABC transporter ATP-binding/permease protein YbtP [Ybt (VF0564) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2225978	2226937	+	ybtA	1-960/960	===============	0/0	100.00	99.48	vfdb	WP_000140406	(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2234034	2243521	+	irp1	1-9492/9492	========/======	5/6	99.95	99.68	vfdb	WP_002212777	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2243518	2244618	+	ybtU	1-1101/1101	===============	0/0	100.00	99.91	vfdb	WP_000982866	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2244615	2245418	+	ybtT	1-804/804	===============	0/0	100.00	99.75	vfdb	WP_002212799	(ybtT) type II thioesterase YbtT [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2245422	2246998	+	ybtE	1-1578/1578	========/======	1/1	99.94	99.81	vfdb	WP_001088826	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2247129	2249150	+	fyuA/psn	1-2022/2022	===============	0/0	100.00	99.85	vfdb	WP_002212885	(fyuA/psn) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2264537	2265049	-	clbS	1-513/513	===============	0/0	100.00	99.61	vfdb	WP_004175305	(clbS) colibactin self-protection protein ClbS [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2265084	2265806	-	clbQ	1-723/723	===============	0/0	100.00	100.00	vfdb	WP_000065646	(clbQ) colibactin biosynthesis thioesterase ClbQ  [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2265799	2267313	-	clbP	1-1515/1515	===============	0/0	100.00	99.93	vfdb	WP_002430641	(clbP) precolibactin peptidase ClbP [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2267326	2269785	-	clbO	1-2460/2460	===============	0/0	100.00	100.00	vfdb	WP_001029878	(clbO) colibactin polyketide synthase ClbO [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2269816	2274184	-	clbN	1-4368/4368	========/======	1/1	100.00	99.98	vfdb	WP_001327259	(clbN) colibactin non-ribosomal peptide synthetase ClbN [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2274181	2275620	-	clbM	1-1440/1440	===============	0/0	100.00	99.93	vfdb	WP_014907260	(clbM) precolibactin export MATE transporter ClbM [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2275682	2277145	-	clbL	1-1464/1464	===============	0/0	100.00	100.00	vfdb	WP_001297937	(clbL) colibactin biosynthesis amidase ClbL [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2277138	2283602	-	clbK	1-6465/6465	===============	0/0	100.00	99.95	vfdb	WP_014907259	(clbK) colibactin hybrid non-ribosomal peptide synthetase/type I polyketide synthase ClbK  [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2283613	2290044	-	clbJ	1-6432/6432	===============	0/0	100.00	99.91	vfdb	WP_077265119	(clbJ) colibactin non-ribosomal peptide synthetase ClbJ [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2290157	2293189	-	clbI	1-3033/3033	===============	0/0	100.00	99.97	vfdb	WP_000829570	(clbI) colibactin polyketide synthase ClbI [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2293239	2298035	-	clbH	1-4797/4797	===============	0/0	100.00	99.94	vfdb	WP_014907257	(clbH) colibactin non-ribosomal peptide synthetase ClbH [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2298083	2299351	-	clbG	1-1269/1269	===============	0/0	100.00	100.00	vfdb	WP_000159201	(clbG) colibactin biosynthesis acyltransferase ClbG [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2299348	2300478	-	clbF	1-1131/1131	===============	0/0	100.00	99.65	vfdb	WP_000337350	(clbF) colibactin biosynthesis dehydrogenase ClbF [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2300482	2300730	-	clbE	1-249/249	===============	0/0	100.00	99.60	vfdb	WP_001297917	(clbE) colibactin biosynthesis aminomalonyl-acyl carrier protein ClbE [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2300760	2301629	-	clbD	1-870/870	===============	0/0	100.00	100.00	vfdb	WP_000982270	(clbD) colibactin biosynthesis dehydrogenase ClbD [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2301639	2304239	-	clbC	1-2601/2601	===============	0/0	100.00	99.96	vfdb	WP_041169023	(clbC) colibactin polyketide synthase ClbC [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2304280	2313901	-	clbB	1-9621/9621	========/======	1/1	100.00	99.95	vfdb	WP_041168941	(clbB) colibactin hybrid non-ribosomal peptide synthetase/type I polyketide synthase ClbB [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	2314524	2315258	+	clbA	1-735/735	===============	0/0	100.00	100.00	vfdb	WP_001217110	(clbA) colibactin biosynthesis phosphopantetheinyl transferase ClbA [Colibactin (VF0573) - Exotoxin (VFC0235)] [Klebsiella pneumoniae subsp. pneumoniae 1084]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3149763	3150759	-	rpoS	2-993/993	========/======	3/7	99.80	92.28	vfdb	NP_461845	(rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3418372	3418884	+	hlyC	1-513/513	===============	0/0	100.00	100.00	vfdb	WP_001546261	(hlyC) Hemolysin C [Alpha-Hemolysin/HlyA (VF0225) - Exotoxin (VFC0235)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3418896	3421970	+	hlyA	1-3075/3075	===============	0/0	100.00	100.00	vfdb	WP_001142375	(hlyA) Hemolysin A [Alpha-Hemolysin/HlyA (VF0225) - Exotoxin (VFC0235)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3422041	3424164	+	hlyB	1-2124/2124	===============	0/0	100.00	100.00	vfdb	WP_000376545	(hlyB) Hemolysin B [Alpha-Hemolysin/HlyA (VF0225) - Exotoxin (VFC0235)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3424183	3425619	+	hlyD	1-1437/1437	===============	0/0	100.00	100.00	vfdb	WP_000860472	(hlyD) Hemolysin D [Alpha-Hemolysin/HlyA (VF0225) - Exotoxin (VFC0235)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3428779	3429330	-	papX	1-552/552	===============	0/0	100.00	100.00	vfdb	WP_001298062	(papX) PapX protein regulates flagellum synthesis to repress motility [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3429593	3430603	-	papG	1-1011/1011	===============	0/0	100.00	100.00	vfdb	WP_000758683	(papG) P pilus tip adhesin PapG [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3430647	3431147	-	papF	1-501/501	===============	0/0	100.00	100.00	vfdb	WP_000113351	(papF) P pilus minor subunit PapF  [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3431222	3431743	-	papE	1-522/522	===============	0/0	100.00	100.00	vfdb	WP_000723799	(papE) P pilus minor subunit PapE [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3431770	3432306	-	papK	1-537/537	===============	0/0	100.00	100.00	vfdb	WP_000597713	(papK) P pilus minor subunit PapK [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3432316	3432897	-	papJ	1-582/582	===============	0/0	100.00	100.00	vfdb	WP_000261297	(papJ) P pilus assembly protein PapJ [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3432934	3433668	-	papD	1-735/735	===============	0/0	100.00	100.00	vfdb	WP_000265729	(papD) chaperone protein PapD [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3433739	3436249	-	papC	1-2511/2511	===============	0/0	100.00	100.00	vfdb	WP_000654937	(papC) usher protein PapC [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3436308	3436895	-	papH	1-588/588	===============	0/0	100.00	100.00	vfdb	WP_001239363	(papH) P pilus termination subunit PapH [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3436965	3437531	-	papA	1-567/567	===============	0/0	100.00	100.00	vfdb	WP_000597756	(papA) P pilus major subunit PapA [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3437738	3438052	-	papB	1-315/315	===============	0/0	100.00	100.00	vfdb	WP_000930062	(papB) regulatory protein PapB [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3438457	3438690	+	papI	1-234/234	===============	0/0	100.00	100.00	vfdb	WP_000006206	(papI) regulatory protein PapI [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3456362	3460249	-	sat	1-3888/3888	===============	0/0	100.00	100.00	vfdb	WP_001034089	(sat) Aecreted auto transpoter toxin [Sat (VF0231) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3461193	3463388	-	iutA	1-2196/2196	===============	0/0	100.00	100.00	vfdb	WP_016265865	(iutA) ferric aerobactin receptor precusor IutA [Aerobactin (VF0229) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3463394	3464731	-	iucD	1-1338/1338	===============	0/0	100.00	100.00	vfdb	WP_000750139	(iucD) L-lysine 6-monooxygenase IucD [Aerobactin (VF0229) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3464728	3466470	-	iucC	1-1743/1743	===============	0/0	100.00	100.00	vfdb	WP_001015709	(iucC) aerobactin siderophore biosynthesis protein IucC [Aerobactin (VF0229) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3466470	3467417	-	iucB	1-948/948	===============	0/0	100.00	100.00	vfdb	WP_001287497	(iucB) aerobactin siderophore biosynthesis protein IucB [Aerobactin (VF0229) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3467418	3469199	-	iucA	1-1782/1782	===============	0/0	100.00	99.50	vfdb	NP_709454	(iucA) aerobactin synthesis protein IucA [Aerobactin (VF0123) - Nutritional/Metabolic factor (VFC0272)] [Shigella flexneri 2a str. 301]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3512092	3513075	+	kpsF	1-984/984	===============	0/0	100.00	98.78	vfdb	WP_001331698	(kpsF) Polysialic acid capsule expression protein [K1 capsule (VF0239) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3513147	3514295	+	kpsE	1-1149/1149	===============	0/0	100.00	98.52	vfdb	WP_000905916	(kpsE) Capsule polysaccharide export inner-membrane protein [K1 capsule (VF0239) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3514319	3515995	+	kpsD	1-1677/1677	===============	0/0	100.00	98.81	vfdb	WP_001331697	(kpsD) Polysialic acid transport protein precursor [K1 capsule (VF0239) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3516005	3516745	+	kpsU	1-741/741	===============	0/0	100.00	96.90	vfdb	WP_000030755	(kpsU) 3-deoxy-manno-octulosonate cytidylyltransferase [K1 capsule (VF0239) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3516742	3518769	+	kpsC	1-2028/2028	========/======	2/8	99.80	93.75	vfdb	WP_000579525	(kpsC) Capsule polysaccharide export protein [K1 capsule (VF0239) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3518804	3519975	+	kpsS	1-1172/1206	===============	0/0	97.18	96.25	vfdb	WP_001161829	(kpsS) Capsule polysaccharide export protein [K1 capsule (VF0239) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
data/genomes/UPEC_CFT073.fasta	NC_004431.1	3528516	3529292	-	kpsM	1-777/777	===============	0/0	100.00	91.12	vfdb	WP_000124301	(kpsM) Polysialic acid transport protein [K1 capsule (VF0239) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
